,State,Site Name,City,Zip,County,Latitude,Longitude,State Name,zip,population,Year
839,MN,Ritari Post & Pole,Sebeka,56477,WADENA,46.6608,-95.0298,Minnesota,56477,2498.0,1987
840,MN,South Andover Site,Andover,55303,ANOKA,45.2179,-93.318,Minnesota,55303,52121.0,1983
841,MN,South Minneapolis Residential Soil Contamination,Minneapolis,55407,HENNEPIN,44.9528,-93.2427,Minnesota,55407,36992.0,2007
842,MN,Southeast Hennepin Area Groundwater And Vapor,Minneapolis,55413,HENNEPIN,44.995053,-93.217756,Minnesota,55413,14328.0,2022
843,MN,Spring Park Municipal Well Field,Spring Park,55384,HENNEPIN,44.935944,-93.633306,Minnesota,55384,1869.0,2018
844,MN,St. Louis River Site,St. Louis County,55808,ST. LOUIS,46.677781,-92.212219,Minnesota,55808,5325.0,1984
845,MN,St. Regis Paper Co.,Cass Lake,56633,CASS,47.375561,-94.60555,Minnesota,56633,4863.0,1984
846,MN,Waite Park Wells,"Waite Park, St Cloud",56303,STEARNS,45.561669,-94.215,Minnesota,56303,26031.0,1986
847,OH,Allied Chemical & Ironton Coke,Ironton,45638,LAWRENCE,38.5057,-82.658,Ohio,45638,19921.0,1983
848,OH,Behr Dayton Thermal System Voc Plume,Dayton,45404,MONTGOMERY,39.784444,-84.179444,Ohio,45404,10762.0,2009
849,OH,Big D Campground,Kingsville,44048,ASHTABULA,41.904169,-80.652781,Ohio,44048,2336.0,1983
850,OH,Chem-Dyne,Hamilton,45011,BUTLER,39.4079,-84.552,Ohio,45011,74636.0,1983
851,OH,Copley Square Plaza,Copley,44321,SUMMIT,41.092839,-81.617472,Ohio,44321,15743.0,2005
852,OH,Donnelsville Contaminated Aquifer,Donnelsville,45319,CLARK,39.920558,-83.948728,Ohio,45319,364.0,2018
853,OH,E.H. Schilling Landfill,Hamilton Township,45638,LAWRENCE,38.5725,-82.75555,Ohio,45638,19921.0,1983
854,OH,East Troy Contaminated Aquifer,Troy,45373,MIAMI,40.0381,-84.1961,Ohio,45373,37274.0,2008
855,OH,Feed Materials Production Center (Usdoe),Fernald,45030,,39.29945,-84.688331,Ohio,45030,21328.0,1989
856,OH,Fields Brook,Ashtabula,44004,ASHTABULA,41.8915,-80.7754,Ohio,44004,31076.0,1983
857,OH,Fultz Landfill,Jackson Township,43723,GUERNSEY,39.984719,-81.541661,Ohio,43723,4490.0,1983
858,OH,Industrial Excess Landfill,Uniontown,44685,STARK,40.968331,-81.404169,Ohio,44685,28655.0,1986
859,OH,Lammers Barrel Factory,Beavercreek,45385,GREENE,39.726389,-84.084306,Ohio,45385,40057.0,2003
860,OH,Little Scioto River,Marion County,43302,MARION,40.593061,-83.183461,Ohio,43302,54581.0,2009
861,OH,Miami County Incinerator,Troy,45373,MIAMI,40.074169,-84.224169,Ohio,45373,37274.0,1984
862,OH,Milford Contaminated Aquifer,Milford,45150,CLERMONT,39.177814,-84.293786,Ohio,45150,33342.0,2011
863,OH,Mound Plant (Usdoe),Miamisburg,45342,MONTGOMERY,39.6264,-84.2862,Ohio,45342,36675.0,1989
864,OH,Nease Chemical,Salem,44460,COLUMBIANA,40.916669,-80.891669,Ohio,44460,25289.0,1983
865,OH,New Carlisle Landfill,New Carlisle,45344,CLARK,39.923333,-84.033694,Ohio,45344,16841.0,2009
866,OH,New Lyme Landfill,New Lyme,44076,ASHTABULA,41.584719,-80.729161,Ohio,44076,4878.0,1983
867,OH,North Sanitary Landfill,Dayton,45404,MONTGOMERY,39.78611,-84.1525,Ohio,45404,10762.0,1994
868,OH,Old Mill,Rock Creek,44084,ASHTABULA,41.6601,-80.8456,Ohio,44084,3965.0,1983
869,OH,Ormet Corp.,Hannibal,43946,MONROE,39.705,-80.841669,Ohio,43946,1501.0,1987
870,OH,Peters Cartridge Factory,Kings Mills,45039,WARREN,39.350694,-84.242222,Ohio,45039,28958.0,2012
871,OH,Powell Road Landfill,Huber Heights,45424,MONTGOMERY,39.833331,-84.16,Ohio,45424,49871.0,1984
872,OH,"Pristine, Inc.",Reading,45215,HAMILTON,39.236111,-84.437231,Ohio,45215,30806.0,1983
873,OH,Reilly Tar & Chemical Corp. (Dover Plant),Dover,44622,TUSCARAWAS,40.5175,-81.479,Ohio,44622,18774.0,1990
874,OH,"Sanitary Landfill Co. (Industrial Waste Disposal Co., Inc.)",Moraine,45409,MONTGOMERY,39.716581,-84.201531,Ohio,45409,15677.0,1986
875,OH,Skinner Landfill,West Chester,45069,BUTLER,39.333331,-84.399719,Ohio,45069,55635.0,1983
876,OH,South Point Plant,South Point,45680,LAWRENCE,38.4375,-82.591669,Ohio,45680,11878.0,1984
877,OH,Summit National,Deerfield Township,44411,PORTAGE,41.024,-81.0971,Ohio,44411,2121.0,1983
878,OH,"Trw, Inc. (Minerva Plant)",Minerva,44657,STARK,40.745,-81.09,Ohio,44657,9581.0,1989
879,OH,Valley Pike Vocs,Riverside,45404,MONTGOMERY,39.797222,-84.1325,Ohio,45404,10762.0,2016
880,OH,Van Dale Junkyard,Marietta,45750,WASHINGTON,39.43195,-81.4025,Ohio,45750,26485.0,1986
881,OH,West Troy Contaminated Aquifer,Troy,45373,MIAMI,40.046408,-84.208928,Ohio,45373,37274.0,2012
882,OH,Wright-Patterson Air Force Base,Dayton,45324,,39.8071,-84.0697,Ohio,45324,41273.0,1989
883,OH,Zanesville Well Field,Zanesville,43701,MUSKINGUM,39.967781,-81.992231,Ohio,43701,55674.0,1983
884,WI,Algoma Municipal Landfill,Algoma,54201,KEWAUNEE,44.597,-87.4912,Wisconsin,54201,5178.0,1987
885,WI,Amcast Industrial Corporation,Cedarburg,53012,OZAUKEE,43.288444,-87.982056,Wisconsin,53012,18870.0,2009
886,WI,Ashland/Northern States Power Lakefront,Ashland,54806,ASHLAND,46.595972,-90.883333,Wisconsin,54806,11708.0,2002
887,WI,Better Brite Plating Co. Chrome And Zinc Shops,De Pere,54115,BROWN,44.438061,-88.0755,Wisconsin,54115,49663.0,1990
888,WI,City Disposal Corp. Landfill,Dunn,53575,DANE,42.946389,-89.356939,Wisconsin,53575,17790.0,1984
889,WI,Delavan Municipal Well #4,Delavan,53115,WALWORTH,42.631669,-88.623889,Wisconsin,53115,16056.0,1984
890,WI,Hagen Farm,Stoughton,53589,DANE,42.9089,-89.1832,Wisconsin,53589,19684.0,1987
891,WI,Hechimovich Sanitary Landfill,Williamstown,53032,DODGE,43.459531,-88.554139,Wisconsin,53032,4942.0,1989
892,WI,Hunts Disposal Landfill,Caledonia,53108,RACINE,42.835,-87.88,Wisconsin,53108,2973.0,1987
893,WI,Janesville Ash Beds,Janesville,53545,ROCK,42.703061,-89.0275,Wisconsin,53545,23937.0,1984
894,WI,Janesville Old Landfill,Janesville,53545,ROCK,42.702781,-89.023611,Wisconsin,53545,23937.0,1984
895,WI,Kohler Co. Landfill,Kohler,53044,SHEBOYGAN,43.7375,-87.763889,Wisconsin,53044,2269.0,1984
896,WI,Lauer I Sanitary Landfill,Menomonee Falls,53051,WAUKESHA,43.181389,-88.066669,Wisconsin,53051,39000.0,1984
897,WI,"Lemberger Landfill, Inc.",Whitelaw,54247,MANITOWOC,44.173331,-87.841669,Wisconsin,54247,2594.0,1986
898,WI,Lemberger Transport & Recycling,Franklin Township,54247,MANITOWOC,44.1655,-87.8448,Wisconsin,54247,2594.0,1984
899,WI,Madison Metropolitan Sewerage District Lagoons,Blooming Grove,53713,DANE,43.034311,-89.346281,Wisconsin,53713,23744.0,1990
900,WI,Master Disposal Service Landfill,Brookfield,53005,WAUKESHA,43.092781,-88.163331,Wisconsin,53005,22125.0,1984
901,WI,"Mid-State Disposal, Inc. Landfill",Cleveland Township,54484,MARATHON,44.848331,-90.04,Wisconsin,54484,5543.0,1984
902,WI,"Moss-American Co., Inc. (Kerr-Mcgee Oil Co.)",Milwaukee,53244,MILWAUKEE,43.1772,-88.0417,Wisconsin,,,1984
903,WI,Muskego Sanitary Landfill,Muskego,53150,WAUKESHA,42.8929,-88.1829,Wisconsin,53150,26142.0,1984
904,WI,"N.W. Mauthe Co., Inc.",Appleton,54914,OUTAGAMIE,44.25555,-88.43,Wisconsin,54914,31448.0,1989
905,WI,"National Presto Industries, Inc.",Eau Claire,54701,CHIPPEWA,44.8601,-91.452,Wisconsin,54701,42348.0,1986
906,WI,"Oconomowoc Electroplating Co., Inc.",Ashippun,53003,DODGE,43.2141,-88.5221,Wisconsin,53003,119.0,1984
907,WI,Onalaska Municipal Landfill,Onalaska,54650,LA CROSSE,43.9573,-91.3382,Wisconsin,54650,24619.0,1984
908,WI,Penta Wood Products,Daniels,54872,BURNETT,45.784508,-92.431204,Wisconsin,54872,2482.0,1996
909,WI,Refuse Hideaway Landfill,Middleton,53562,DANE,43.0992,-89.57727,Wisconsin,53562,29488.0,1992
910,WI,Ripon City Landfill,Fond Du Lac County,54971,FOND DU LAC,43.866806,-88.870556,Wisconsin,54971,10783.0,1994
911,WI,Sauk County Landfill,Excelsior,53959,SAUK,43.5145,-89.8775,Wisconsin,53959,14391.0,1989
912,WI,Schmalz Dump,Harrison,54911,CALUMET,44.21,-88.396669,Wisconsin,54911,25598.0,1984
913,WI,Sheboygan Harbor & River,Sheboygan,53081,SHEBOYGAN,43.749444,-87.70075,Wisconsin,53081,43146.0,1986
914,WI,Spickler Landfill,Spencer,54479,MARATHON,44.689689,-90.265611,Wisconsin,54479,3592.0,1987
915,WI,Stoughton City Landfill,Stoughton,53589,DANE,42.923889,-89.206389,Wisconsin,53589,19684.0,1986
916,WI,Tomah Municipal Sanitary Landfill,Tomah,54660,MONROE,43.9944,-90.522,Wisconsin,54660,16100.0,1989
917,WI,Unity Auto Mart,Unity,54488,MARATHON,44.85169,-90.31548,Wisconsin,54488,1144.0,2022
918,WI,"Waste Management Of Wisconsin, Inc. (Brookfield Sanitary Landfill)",Brookfield,53005,WAUKESHA,43.048169,-88.148111,Wisconsin,53005,22125.0,1990
919,WI,Wausau Ground Water Contamination,Wausau,54401,MARATHON,44.9773,-89.6292,Wisconsin,54401,31430.0,1986
920,AR,"Arkwood, Inc.",Omaha,72662,BOONE,36.445,-93.1964,Arkansas,72662,2935.0,1989
921,AR,Cedar Chemical Corporation,West Helena,72342,PHILLIPS,34.518611,-90.6525,Arkansas,72342,3971.0,2012
922,AR,Macmillan Ring Free Oil,Norphlet,71759,UNION,33.30836,-92.65688,Arkansas,71759,350.0,2014
923,AR,Mid-South Wood Products,Mena,71953,POLK,34.5697,-94.2566,Arkansas,71953,13412.0,1983
924,AR,Mountain Pine Pressure Treating,Plainview,72857,YELL,34.984167,-93.302222,Arkansas,72857,1138.0,1999
925,AR,Old Midland Products,Ola/Birta,72853,YELL,35.025,-93.203889,Arkansas,72853,2460.0,1986
926,AR,Ouachita Nevada Wood Treater,Reader,71726,OUACHITA,33.759453,-93.104258,Arkansas,71726,1011.0,2000
927,AR,"Popile, Inc.",El Dorado,71730,UNION,33.1825,-92.673333,Arkansas,71730,29187.0,1992
928,AR,"Vertac, Inc.",Jacksonville,72076,PULASKI,34.878,-92.1312,Arkansas,72076,38647.0,1983
929,LA,Agriculture Street Landfill,New Orleans,70126,ORLEANS,29.98866,-90.040165,Louisiana,70126,28690.0,1994
930,LA,American Creosote Deridder,Deridder,70634,BEAUREGARD,30.831693,-93.276863,Louisiana,70634,25038.0,2018
931,LA,"American Creosote Works, Inc. (Winnfield Plant)",Winnfield,71483,WINN,31.918611,-92.634722,Louisiana,71483,9360.0,1992
932,LA,Bayou Bonfouca,Slidell,70458,ST. TAMMANY,30.282219,-89.784161,Louisiana,70458,39385.0,1983
933,LA,Capitol Lakes,Baton Rouge,70802,EAST BATON ROUGE,30.460524,-91.184992,Louisiana,70802,23964.0,2023
934,LA,Colonial Creosote,Bogalusa,70429,WASHINGTON,30.768056,-89.863889,Louisiana,,,2015
935,LA,"Combustion, Inc.",Denham Springs,70726,LIVINGSTON,30.5129,-90.8939,Louisiana,70726,61965.0,1990
936,LA,Delta Shipyard,Houma,70363,TERREBONNE,29.565818,-90.705141,Louisiana,70363,24668.0,2014
937,LA,Evr-Wood Treating/Evangeline Refining Company,Evangeline,70537,ACADIA,30.248056,-92.6175,Louisiana,70537,366.0,2012
938,LA,Exide Baton Rouge,Baton Rouge,70807,EAST BATON ROUGE,30.586168,-91.245026,Louisiana,70807,15574.0,2024
939,LA,Louisiana Army Ammunition Plant,Doyline,71130,WEBSTER,32.5422,-93.421,Louisiana,,,1989
940,LA,Madisonville Creosote Works,Madisonville,70447,ST. TAMMANY,30.427222,-90.198611,Louisiana,70447,17473.0,1996
941,LA,Marion Pressure Treating,Marion,71260,UNION,32.908333,-92.252944,Louisiana,71260,3232.0,2000
942,LA,"Petro-Processors Of Louisiana, Inc.",Scotlandville,70807,EAST BATON ROUGE,30.583331,-91.243331,Louisiana,70807,15574.0,1984
943,LA,Sba Shipyard,Jennings,70546,JEFFERSON DAVIS,30.160603,-92.612236,Louisiana,70546,15821.0,2016
944,NM,At&Sf (Albuquerque),Albuquerque,87102,BERNALILLO,35.033333,-106.655278,New Mexico,87102,20258.0,1994
945,NM,Chevron Questa Mine,Questa,87556,TAOS,36.700294,-105.497706,New Mexico,87556,2433.0,2011
946,NM,Eagle Picher Carefree Battery,Socorro,87801,SOCORRO,34.099517,-106.901239,New Mexico,87801,9309.0,2007
947,NM,Fruit Avenue Plume,Albuquerque,87102,BERNALILLO,35.086444,-106.640611,New Mexico,87102,20258.0,1999
948,NM,Grants Chlorinated Solvents,Grants,87020,CIBOLA,35.155778,-107.843889,New Mexico,87020,11874.0,2004
949,NM,Griggs & Walnut Ground Water Plume,Las Cruces,88004,DONA ANA,32.315556,-106.76,New Mexico,88004,974.0,2001
950,NM,Homestake Mining Co.,Milan,87020,CIBOLA,35.243331,-107.8633,New Mexico,87020,11874.0,1983
951,NM,Jackpile-Paguate Uranium Mine,Laguna Pueblo,87040,CIBOLA,35.133728,-107.347372,New Mexico,87040,325.0,2013
952,NM,Lea And West Second Street,Roswell,88202,CHAVES,33.394079,-104.529951,New Mexico,,,2016
953,NM,Lee Acres Landfill (Usdoi),Farmington,87413,SAN JUAN,36.7111,-108.0921,New Mexico,87413,14966.0,1990
954,NM,Mcgaffey And Main Groundwater Plume,Roswell,88201,CHAVES,33.379792,-104.518722,New Mexico,88201,27715.0,2002
955,NM,North Railroad Avenue Plume,Espanola,87532,RIO ARRIBA,35.9914,-106.081384,New Mexico,87532,19522.0,1999
956,NM,Prewitt Abandoned Refinery,Prewitt,87045,MCKINLEY,35.3596,-108.0348,New Mexico,87045,2439.0,1990
957,NM,South Valley,Albuquerque,87105,BERNALILLO,35.0441,-106.6411,New Mexico,87105,54215.0,1983
958,NM,United Nuclear Corp.,Church Rock,87311,MCKINLEY,35.643331,-108.5,New Mexico,87311,4941.0,1983
959,OK,Eagle Industries,Midwest City,73130,OKLAHOMA,35.435631,-97.337507,Oklahoma,73130,21093.0,2018
960,OK,Fansteel Metals/Fmri,Muskogee,74403,MUSKOGEE,35.77388,-95.305086,Oklahoma,74403,29199.0,2023
961,OK,Hardage/Criner,Criner,73080,MCCLAIN,34.9764,-97.5809,Oklahoma,73080,10289.0,1983
962,OK,Henryetta Iron And Metal,Henryetta,74437,OKMULGEE,35.439996,-95.999803,Oklahoma,74437,9058.0,2020
963,OK,Hudson Refinery,Cushing,74023,PAYNE,35.985556,-96.779722,Oklahoma,74023,12097.0,1999
964,OK,Oklahoma Refining Co.,Cyril,73029,CADDO,34.898331,-98.193339,Oklahoma,73029,1449.0,1990
965,OK,Tar Creek (Ottawa County),Ottawa County,74339,OTTAWA,36.943603,-94.841914,Oklahoma,74339,2293.0,1983
966,OK,Tinker Air Force Base (Soldier Creek/Building 3001),Oklahoma City,73145,OKLAHOMA,35.413973,-97.401494,Oklahoma,73145,3685.0,1987
967,OK,Wilcox Oil Company,Creek County,74010,CREEK,35.840805,-96.380193,Oklahoma,74010,10328.0,2013
968,TX,Air Force Plant #4 (General Dynamics),Fort Worth,76108,TARRANT,32.777781,-97.45,Texas,76108,44762.0,1990
969,TX,Alcoa (Point Comfort)/Lavaca Bay,Point Comfort,77979,CALHOUN,28.650833,-96.562222,Texas,77979,16179.0,1994
970,TX,Bandera Road Ground Water Plume,San Antonio,78238,BEXAR,29.494433,-98.6205,Texas,78238,26250.0,2007
971,TX,Brine Service Company,Corpus Christi,78409,NUECES,27.815372,-97.508606,Texas,78409,2504.0,2002
972,TX,Circle Court Ground Water Plume,Willow Park,76087,PARKER,32.744778,-97.679763,Texas,76087,33353.0,2012
973,TX,City Of Perryton Well No. 2,Perryton,79070,OCHILTREE,36.400556,-100.804722,Texas,79070,9655.0,1999
974,TX,Conroe Creosoting Co.,Conroe,77301,MONTGOMERY,30.318744,-95.435428,Texas,77301,36835.0,2003
975,TX,Crystal Chemical Co.,Houston,77042,HARRIS,29.7206,-95.5644,Texas,77042,40725.0,1983
976,TX,Delfasco Forge,Grand Prairie,75050,DALLAS,32.750269,-96.963228,Texas,75050,44402.0,2018
977,TX,Donna Reservoir And Canal System,Donna,78537,HIDALGO,26.112286,-98.086469,Texas,78537,51346.0,2008
978,TX,East 67Th Street Ground Water Plume,Odessa,79762,ECTOR,31.908611,-102.385833,Texas,79762,40141.0,2007
979,TX,"Eldorado Chemical Co., Inc.",Live Oak,78233,BEXAR,29.568833,-98.350042,Texas,78233,47659.0,2016
980,TX,Falcon Refinery,Ingleside,78362,SAN PATRICIO,27.860725,-97.179306,Texas,78362,10929.0,2011
981,TX,"French, Ltd.",Crosby,77532,HARRIS,29.8796,-95.0739,Texas,77532,31778.0,1983
982,TX,Garland Creosoting,Longview,75602,GREGG,32.442272,-94.710903,Texas,75602,20394.0,1999
983,TX,Geneva Industries/Fuhrmann Energy,Houston,77017,HARRIS,29.66,-95.25,Texas,77017,30797.0,1984
984,TX,Gulfco Marine Maintenance,Freeport,77541,BRAZORIA,28.966847,-95.289656,Texas,77541,16574.0,2003
985,TX,Hart Creosoting Company,Jasper,75951,JASPER,30.893611,-93.995278,Texas,75951,15267.0,1999
986,TX,Highlands Acid Pit,Highlands,77562,HARRIS,29.8141,-95.0786,Texas,77562,9805.0,1983
987,TX,Highway 18 Ground Water,Kermit,79745,WINKLER,31.852,-103.090681,Texas,79745,6160.0,2017
988,TX,Jasper Creosoting Company Inc.,Jasper,75951,JASPER,30.933889,-93.9825,Texas,75951,15267.0,1998
989,TX,Jones Road Ground Water Plume,Houston,77070,HARRIS,29.938372,-95.585473,Texas,77070,57645.0,2003
990,TX,"Koppers Co., Inc. (Texarkana Plant)",Texarkana,75501,BOWIE,33.416669,-94.065,Texas,75501,34656.0,1986
991,TX,"Lane Plating Works, Inc",Dallas,75241,DALLAS,32.687886,-96.769485,Texas,75241,33598.0,2018
992,TX,Lone Star Army Ammunition Plant,Texarkana,75501,BOWIE,33.4344,-94.2483,Texas,75501,34656.0,1987
993,TX,Longhorn Army Ammunition Plant,Karnack,75661,HARRISON,32.665,-94.123339,Texas,75661,2692.0,1990
994,TX,Main Street Ground Water Plume,Burnet,78611,BURNET,30.737148,-98.22544,Texas,78611,14463.0,2015
995,TX,Malone Service Co - Swan Lake Plant,Texas City,77590,GALVESTON,29.333056,-94.902778,Texas,77590,33145.0,2001
996,TX,"Many Diversified Interests, Inc.",Houston,77020,HARRIS,29.767778,-95.331667,Texas,77020,25583.0,1999
997,TX,Midessa Ground Water Plume,Midland,79706,MIDLAND,31.90635,-102.233669,Texas,79706,32605.0,2008
998,TX,"Motco, Inc.",La Marque,77590,GALVESTON,29.334719,-94.933331,Texas,77590,33145.0,1983
999,TX,North Cavalcade Street,Houston,77009,HARRIS,29.806669,-95.349169,Texas,77009,36107.0,1986
1000,TX,North East 2Nd Street Site,Happy,79042,SWISHER,34.745,-101.853333,Texas,79042,1181.0,2009
1001,TX,Northwest Odessa Groundwater,Odessa,79762,ECTOR,31.894444,-102.388889,Texas,79762,40141.0,2021
1002,TX,Odessa Chromium #1,Odessa,79762,ECTOR,31.881669,-102.4033,Texas,79762,40141.0,1986
1003,TX,Pantex Plant (Usdoe),Pantex Village,79111,CARSON,35.321944,-101.563611,Texas,79111,1537.0,1994
1004,TX,Patrick Bayou,Deer Park,77536,HARRIS,29.731944,-95.114583,Texas,77536,32421.0,2002
1005,TX,"Petro-Chemical Systems, Inc. (Turtle Bayou)",Liberty,77575,LIBERTY,29.92,-94.688061,Texas,77575,16617.0,1986
1006,TX,Rockwool Industries Inc.,Bell County,76513,BELL,31.051667,-97.438056,Texas,76513,44855.0,1998
1007,TX,Rsr Corporation,Dallas,75212,DALLAS,32.776944,-96.8725,Texas,75212,28010.0,1995
1008,TX,San Jacinto River Waste Pits,Channelview,77530,HARRIS,29.7944,-95.0625,Texas,77530,32065.0,2008
1009,TX,Sandy Beach Road Ground Water Plume,Pelican Bay,76020,TARRANT,32.928472,-97.525,Texas,76020,32866.0,2005
1010,TX,Sheridan Disposal Services,Hempstead,77445,WALLER,30.2074,-96.1357,Texas,77445,14943.0,1989
1011,TX,Sikes Disposal Pits,Crosby,77532,HARRIS,29.881669,-95.086669,Texas,77532,31778.0,1983
1012,TX,Sol Lynn/Industrial Transformers,Houston,77054,HARRIS,29.678889,-95.398611,Texas,77054,26696.0,1989
1013,TX,South Cavalcade Street,Houston,77020,HARRIS,29.798331,-95.347781,Texas,77020,25583.0,1986
1014,TX,Sprague Road Ground Water Plume,Odessa,79764,ECTOR,31.918611,-102.428333,Texas,79764,26805.0,1997
1015,TX,Star Lake Canal,Port Neches,77651,JEFFERSON,29.975,-93.917,Texas,77651,13627.0,2000
1016,TX,State Road 114 Groundwater Plume,Levelland,79336,HOCKLEY,33.599883,-102.405561,Texas,79336,15265.0,1999
1017,TX,Tex-Tin Corp.,Texas City,77568,GALVESTON,29.356667,-94.941667,Texas,77568,21118.0,1998
1018,TX,Texarkana Wood Preserving Co.,Texarkana,75501,BOWIE,33.408331,-94.053339,Texas,75501,34656.0,1986
1019,TX,United Creosoting Co.,Conroe,77301,MONTGOMERY,30.331669,-95.456669,Texas,77301,36835.0,1984
1020,TX,Us Oil Recovery,Pasadena,77506,HARRIS,29.718389,-95.221528,Texas,77506,35243.0,2012
1021,TX,Van Der Horst Usa Corporation,Terrell,75160,KAUFMAN,32.734167,-96.273889,Texas,75160,26145.0,2010
1022,TX,West County Road 112 Ground Water,Midland,79706,MIDLAND,31.964129,-102.094921,Texas,79706,32605.0,2011
1023,IA,Des Moines Tce,Des Moines,50309,POLK,41.5781,-93.636,Iowa,50309,9199.0,1983
1024,IA,Fairfield Coal Gasification Plant,Fairfield,52556,JEFFERSON,41.0062,-91.9724,Iowa,52556,11586.0,1990
1025,IA,Highway 3 Pce,Le Mars,51031,PLYMOUTH,42.79305,-96.166464,Iowa,51031,12785.0,2022
1026,IA,Iowa Army Ammunition Plant,Middletown,52638,DES MOINES,40.808331,-91.246669,Iowa,52638,427.0,1990
1027,IA,Lawrence Todtz Farm,Camanche,52730,CLINTON,41.787781,-90.292639,Iowa,52730,4993.0,1986
1028,IA,Lot 46 Valley Gardens Tce,Des Moines,50321,POLK,41.5665,-93.6521,Iowa,50321,7787.0,2024
1029,IA,Mason City Coal Gasification Plant,Mason City,50401,CERRO GORDO,43.1476,-93.1992,Iowa,50401,28818.0,1994
1030,IA,Midwest Manufacturing/North Farm,Kellogg,50135,JASPER,41.746811,-92.893061,Iowa,50135,1777.0,1986
1031,IA,Pce Former Dry Cleaner,Atlantic,50022,CASS,41.403717,-94.995764,Iowa,50022,8472.0,2016
1032,IA,Peoples Natural Gas Co.,Dubuque,52001,DUBUQUE,42.505281,-90.658889,Iowa,52001,43064.0,1990
1033,IA,Railroad Avenue Groundwater Contamination,West Des Moines,50265,POLK,41.578333,-93.702222,Iowa,50265,33061.0,2002
1034,IA,Shaw Avenue Dump,Charles City,50616,FLOYD,43.0563,-92.6631,Iowa,50616,9419.0,1987
1035,IA,Vogel Paint & Wax Co.,Maurice,51036,SIOUX,42.934439,-96.193339,Iowa,51036,483.0,1986
1036,KS,57Th And North Broadway Streets Site,Wichita,67219,SEDGWICK,37.783636,-97.337547,Kansas,67219,12093.0,1992
1037,KS,Ace Services,Colby,67701,THOMAS,39.396267,-101.040361,Kansas,67701,6166.0,1995
1038,KS,Caney Residential Yards,Caney,67333,MONTGOMERY,37.013136,-95.934889,Kansas,67333,2534.0,2020
1039,KS,"Chemical Commodities, Inc.",Olathe,66061,JOHNSON,38.878244,-94.805603,Kansas,66061,67510.0,1994
1040,KS,Cherokee County,Cherokee County,66739,CHEROKEE,37.079653,-94.724186,Kansas,66739,5240.0,1983
1041,KS,Cherokee Zinc - Weir Smelter,Weir,66781,CHEROKEE,37.313778,-94.772389,Kansas,66781,1155.0,2021
1042,KS,Doepke Disposal (Holliday),Shawnee Mission,66218,JOHNSON,39.036314,-94.794083,Kansas,66218,8796.0,1983
1043,KS,Former United Zinc & Associated Smelters,Iola,66749,ALLEN,37.92228,-95.3859,Kansas,66749,7452.0,2013
1044,KS,Fort Riley,Junction City,66441,GEARY,39.306647,-96.960906,Kansas,66441,25654.0,1990
1045,KS,Obee Road,Hutchinson,67501,RENO,38.063503,-97.857775,Kansas,67501,24589.0,1987
1046,KS,Pester Refinery Co.,El Dorado,67042,BUTLER,37.839364,-96.857611,Kansas,67042,17486.0,1989
1047,KS,"Plating, Inc.",Great Bend,67530,BARTON,38.346542,-98.84946,Kansas,67530,17979.0,2008
1048,KS,Strother Field Industrial Park,Winfield,67156,COWLEY,37.172031,-97.028919,Kansas,67156,14183.0,1986
1049,KS,Wright Ground Water Contamination,Wright,67882,FORD,37.780781,-99.889442,Kansas,67882,107.0,1996
1050,MO,Armour Road,North Kansas City,64116,CLAY,39.145,-94.556111,Missouri,64116,17535.0,1999
1051,MO,Bee Cee Manufacturing Co.,Malden,63863,DUNKLIN,36.603292,-89.97905,Missouri,63863,5348.0,1986
1052,MO,Big River Mine Tailings/St. Joe Minerals Corp.,Desloge,63601,ST. FRANCOIS,37.878097,-90.539344,Missouri,63601,16434.0,1992
1053,MO,Compass Plaza Well Tce,Rogersville,65742,GREENE,37.109009,-93.083168,Missouri,65742,13747.0,2012
1054,MO,Conservation Chemical Co.,Kansas City,64120,JACKSON,39.1279,-94.4722,Missouri,64120,525.0,1989
1055,MO,Ellisville Site,Ellisville,63011,ST. LOUIS,38.603331,-90.618331,Missouri,63011,36274.0,1983
1056,MO,Fulbright Landfill,Springfield,65803,GREENE,37.273056,-93.3125,Missouri,65803,43159.0,1983
1057,MO,Lake City Army Ammunition Plant (Northwest Lagoon),Independence,64050,JACKSON,39.103,-94.2783,Missouri,64050,20528.0,1987
1058,MO,Lee Chemical,Liberty,64068,CLAY,39.201111,-94.3925,Missouri,64068,37466.0,1986
1059,MO,Madison County Mines,Fredericktown,63645,MADISON,37.546111,-90.276111,Missouri,63645,11514.0,2003
1060,MO,Minker/Stout/Romaine Creek,Imperial,63052,JEFFERSON,38.44,-90.48,Missouri,63052,28741.0,1983
1061,MO,Missouri Electric Works,Cape Girardeau,63701,CAPE GIRARDEAU,37.28625,-89.555056,Missouri,63701,38809.0,1990
1062,MO,Newton County Wells,Joplin,64804,NEWTON,37.044722,-94.473056,Missouri,64804,36995.0,2000
1063,MO,Oak Grove Village Well,Sullivan,63080,FRANKLIN,38.220972,-91.149461,Missouri,63080,13529.0,2002
1064,MO,Oronogo-Duenweg Mining Belt,Joplin,64801,JASPER,37.101111,-94.420561,Missouri,64801,36398.0,1990
1065,MO,Pools Prairie,Neosho,64850,NEWTON,36.803056,-94.390278,Missouri,64850,25355.0,1999
1066,MO,Quality Plating,Sikeston,63801,SCOTT,36.96305,-89.557219,Missouri,63801,22121.0,1986
